xmin,ymin,xmax,ymax,score,label
531.561279296875,275.1700134277344,561.6799926757812,294.6639709472656,0.8529249429702759,3
524.630126953125,273.652587890625,552.8363037109375,292.82464599609375,0.810792088508606,3
543.751220703125,279.52130126953125,562.237548828125,295.3086853027344,0.24153123795986176,3
525.4992065429688,272.5438537597656,561.1903076171875,294.17816162109375,0.20529122650623322,8
524.1788330078125,275.84613037109375,541.3070068359375,292.2029724121094,0.1968776136636734,3
536.5536499023438,272.9132995605469,556.6573486328125,285.3349914550781,0.18777251243591309,3
555.6709594726562,282.2779541015625,562.8104248046875,295.54248046875,0.1433580368757248,1
548.0577392578125,275.02392578125,563.6195678710938,289.32586669921875,0.06326109170913696,3
544.1636352539062,273.843017578125,554.1277465820312,281.6395568847656,0.06177341192960739,3
530.0874633789062,272.1184387207031,549.969970703125,287.987060546875,0.05554928630590439,3
536.224365234375,272.8042907714844,546.8610229492188,282.0659484863281,0.05065477639436722,3
