xmin,ymin,xmax,ymax,score,label
544.896240234375,276.5830078125,571.2056274414062,294.8249816894531,0.7033348083496094,3
541.1902465820312,277.4775390625,558.3252563476562,293.13238525390625,0.5168489813804626,3
542.3568115234375,275.2213134765625,571.8093872070312,295.0489196777344,0.3750706613063812,8
565.066650390625,280.0386657714844,571.8868408203125,294.8863525390625,0.3231167495250702,1
553.4935302734375,277.6615905761719,569.0115356445312,292.3686828613281,0.18360476195812225,3
554.9588623046875,281.9870300292969,571.9802856445312,295.1343078613281,0.16913065314292908,3
551.2532348632812,276.1185302734375,565.8110961914062,287.425048828125,0.13886277377605438,3
551.9938354492188,276.2735900878906,562.0570068359375,284.2803955078125,0.1147172600030899,3
541.3298950195312,277.2437438964844,558.7273559570312,293.3709716796875,0.068465456366539,8
555.497314453125,276.06719970703125,567.3787231445312,284.2930908203125,0.058692775666713715,3
